Gene ID	FPKM_NP1071_GTGGCC_R1
ENSMUSG00000095685	0
ENSMUSG00000095686	0
ENSMUSG00000095687	8.54888
ENSMUSG00000095688	0
ENSMUSG00000095689	0
ENSMUSG00000095690	14.3596
ENSMUSG00000095691	0
ENSMUSG00000095692	0
ENSMUSG00000095693	0
ENSMUSG00000095694	0
ENSMUSG00000095695	0
ENSMUSG00000095696	0
ENSMUSG00000095697	0
ENSMUSG00000095698	0
ENSMUSG00000095699	0
ENSMUSG00000095700	0
ENSMUSG00000095701	0
ENSMUSG00000095702	0
ENSMUSG00000095703	0
ENSMUSG00000095704	0
ENSMUSG00000095705	0
ENSMUSG00000095706	0
ENSMUSG00000095707	0
ENSMUSG00000095709	0.742707
ENSMUSG00000095710	0
ENSMUSG00000095711	0
ENSMUSG00000095712	0
ENSMUSG00000095713	0
ENSMUSG00000095714	0
ENSMUSG00000095715	0
ENSMUSG00000095716	0
ENSMUSG00000095717	0
ENSMUSG00000095718	0
ENSMUSG00000095719	1.30792
ENSMUSG00000095720	0.558307
ENSMUSG00000095721	0
ENSMUSG00000095722	0
ENSMUSG00000095723	
ENSMUSG00000095724	0
ENSMUSG00000095725	0
ENSMUSG00000095726	0
ENSMUSG00000095727	0
ENSMUSG00000095728	0
ENSMUSG00000095729	0
ENSMUSG00000095730	0
ENSMUSG00000095731	0
ENSMUSG00000095732	0
ENSMUSG00000095733	0
ENSMUSG00000095734	0
ENSMUSG00000095736	0
ENSMUSG00000095737	0
ENSMUSG00000095738	0
ENSMUSG00000095739	0
ENSMUSG00000095740	0
ENSMUSG00000095741	0
ENSMUSG00000095742	32.0281
ENSMUSG00000095743	0
ENSMUSG00000095744	0
ENSMUSG00000095745	0
ENSMUSG00000095746	651.068
ENSMUSG00000095747	0
ENSMUSG00000095748	0.167789
ENSMUSG00000095749	
ENSMUSG00000095750	0
ENSMUSG00000095752	0
ENSMUSG00000095753	0
ENSMUSG00000095754	0
ENSMUSG00000095755	0
ENSMUSG00000095756	0
ENSMUSG00000095757	0
ENSMUSG00000095758	0
ENSMUSG00000095759	0
ENSMUSG00000095760	0
ENSMUSG00000095761	0
ENSMUSG00000095762	
ENSMUSG00000095763	0
ENSMUSG00000095764	0
ENSMUSG00000095765	0
ENSMUSG00000095766	0
ENSMUSG00000095768	0
ENSMUSG00000095769	0
ENSMUSG00000095770	0
ENSMUSG00000095771	0
ENSMUSG00000095772	0
ENSMUSG00000095773	0
ENSMUSG00000095774	0
ENSMUSG00000095775	0
ENSMUSG00000095776	0
ENSMUSG00000095777	0
ENSMUSG00000095778	0
ENSMUSG00000095779	0.609975
ENSMUSG00000095780	0
ENSMUSG00000095782	0
ENSMUSG00000095784	0
ENSMUSG00000095785	0
ENSMUSG00000095786	0
ENSMUSG00000095787	0
ENSMUSG00000095788	0
ENSMUSG00000095789	0.326925
ENSMUSG00000095791	0
ENSMUSG00000095792	0
ENSMUSG00000095793	0
ENSMUSG00000095794	0
ENSMUSG00000095795	0.179888
ENSMUSG00000095796	0
ENSMUSG00000095797	0
ENSMUSG00000095798	0
ENSMUSG00000095799	0
ENSMUSG00000095800	0
ENSMUSG00000095801	0
ENSMUSG00000095802	0
ENSMUSG00000095803	0
ENSMUSG00000095804	0
ENSMUSG00000095805	0
ENSMUSG00000095806	0
ENSMUSG00000095807	0
ENSMUSG00000095808	0
ENSMUSG00000095809	0
ENSMUSG00000095810	0
ENSMUSG00000095812	0
ENSMUSG00000095813	0
ENSMUSG00000095814	0
ENSMUSG00000095815	0
ENSMUSG00000095816	0
ENSMUSG00000095817	0
ENSMUSG00000095818	0
ENSMUSG00000095820	0
ENSMUSG00000095821	0
ENSMUSG00000095822	0
ENSMUSG00000095823	0
ENSMUSG00000095824	0
ENSMUSG00000095825	0
ENSMUSG00000095826	0
ENSMUSG00000095827	0
ENSMUSG00000095828	0
ENSMUSG00000095829	0
ENSMUSG00000095830	0
ENSMUSG00000095831	0
ENSMUSG00000095832	5.39551
ENSMUSG00000095833	0
ENSMUSG00000095834	0
ENSMUSG00000095835	0
ENSMUSG00000095836	0
ENSMUSG00000095837	0
ENSMUSG00000095838	0
ENSMUSG00000095839	0
ENSMUSG00000095841	0
ENSMUSG00000095842	0
ENSMUSG00000095843	0
ENSMUSG00000095844	0
ENSMUSG00000095845	0.202556
ENSMUSG00000095846	0
ENSMUSG00000095847	0
ENSMUSG00000095849	0
ENSMUSG00000095850	0
ENSMUSG00000095851	0
ENSMUSG00000095852	0
ENSMUSG00000095853	0
ENSMUSG00000095854	0
ENSMUSG00000095855	0
ENSMUSG00000095856	0
ENSMUSG00000095857	0
ENSMUSG00000095858	0
ENSMUSG00000095859	0
ENSMUSG00000095860	0
ENSMUSG00000095861	0
ENSMUSG00000095862	0
ENSMUSG00000095863	0
ENSMUSG00000095864	0
ENSMUSG00000095865	0
ENSMUSG00000095866	0
ENSMUSG00000095867	0
ENSMUSG00000095868	0
ENSMUSG00000095869	0
ENSMUSG00000095870	0
ENSMUSG00000095871	0
ENSMUSG00000095872	0
ENSMUSG00000095873	0
ENSMUSG00000095874	0
ENSMUSG00000095875	0
ENSMUSG00000095876	0
ENSMUSG00000095878	0
ENSMUSG00000095879	0
ENSMUSG00000095880	0
ENSMUSG00000095881	0.338109
ENSMUSG00000095882	0
ENSMUSG00000095883	0
ENSMUSG00000095884	0
ENSMUSG00000095885	0
ENSMUSG00000095886	0
ENSMUSG00000095887	0
ENSMUSG00000095888	0
ENSMUSG00000095889	0
ENSMUSG00000095890	0
ENSMUSG00000095891	0
ENSMUSG00000095892	0
ENSMUSG00000095893	0
ENSMUSG00000095894	0
ENSMUSG00000095895	0
ENSMUSG00000095896	0
ENSMUSG00000095897	0
ENSMUSG00000095898	0
ENSMUSG00000095899	0
ENSMUSG00000095900	0
ENSMUSG00000095901	0
ENSMUSG00000095902	0
ENSMUSG00000095903	0
ENSMUSG00000095904	0
ENSMUSG00000095905	0
ENSMUSG00000095906	0
ENSMUSG00000095907	0
ENSMUSG00000095908	0
ENSMUSG00000095909	0
ENSMUSG00000095910	0
ENSMUSG00000095911	0
ENSMUSG00000095912	0
ENSMUSG00000095913	4.70982
ENSMUSG00000095914	0
ENSMUSG00000095915	
ENSMUSG00000095916	0
ENSMUSG00000095917	0
ENSMUSG00000095918	0
ENSMUSG00000095920	0
ENSMUSG00000095921	0
ENSMUSG00000095922	0
ENSMUSG00000095923	0
ENSMUSG00000095924	0
ENSMUSG00000095925	0
ENSMUSG00000095926	0
ENSMUSG00000095927	0
ENSMUSG00000095928	0
ENSMUSG00000095929	0
ENSMUSG00000095930	5.70022
ENSMUSG00000095931	0
ENSMUSG00000095932	0
ENSMUSG00000095933	0
ENSMUSG00000095934	0
ENSMUSG00000095935	0
ENSMUSG00000095936	0
ENSMUSG00000095937	0
ENSMUSG00000095938	0
ENSMUSG00000095939	0
ENSMUSG00000095940	0
ENSMUSG00000095941	0
ENSMUSG00000095942	0
ENSMUSG00000095943	0
ENSMUSG00000095944	0
ENSMUSG00000095945	0
ENSMUSG00000095946	0
ENSMUSG00000095947	0
ENSMUSG00000095948	0
ENSMUSG00000095949	0
ENSMUSG00000095950	0
ENSMUSG00000095951	0
ENSMUSG00000095952	0
ENSMUSG00000095953	0
ENSMUSG00000095954	0
ENSMUSG00000095955	0
ENSMUSG00000095956	0
ENSMUSG00000095957	0
ENSMUSG00000095958	0
ENSMUSG00000095959	0
ENSMUSG00000095960	0
ENSMUSG00000095961	0
ENSMUSG00000095962	0
ENSMUSG00000095963	0
ENSMUSG00000095964	0
ENSMUSG00000095965	0
ENSMUSG00000095966	
ENSMUSG00000095967	0
ENSMUSG00000095968	0
ENSMUSG00000095969	0
ENSMUSG00000095970	0
ENSMUSG00000095971	0
ENSMUSG00000095972	0
ENSMUSG00000095973	0
ENSMUSG00000095974	0
ENSMUSG00000095975	0
ENSMUSG00000095976	0
ENSMUSG00000095977	0
ENSMUSG00000095978	0
ENSMUSG00000095979	0
ENSMUSG00000095980	0
ENSMUSG00000095981	0
ENSMUSG00000095982	0
ENSMUSG00000095983	0
ENSMUSG00000095984	0
ENSMUSG00000095985	0
ENSMUSG00000095986	0
ENSMUSG00000095987	0
ENSMUSG00000095988	0
ENSMUSG00000095989	0
ENSMUSG00000095990	1.36144
ENSMUSG00000095991	0
ENSMUSG00000095992	0
ENSMUSG00000095993	0
ENSMUSG00000095994	0
ENSMUSG00000095996	0
ENSMUSG00000095997	0
ENSMUSG00000095998	0
ENSMUSG00000095999	0
ENSMUSG00000096000	0
ENSMUSG00000096001	0.439408
ENSMUSG00000096002	0
ENSMUSG00000096003	0
ENSMUSG00000096004	0
ENSMUSG00000096005	0
ENSMUSG00000096006	7.57278
ENSMUSG00000096007	0
ENSMUSG00000096008	0
ENSMUSG00000096009	0
ENSMUSG00000096010	0.184616
ENSMUSG00000096011	0
ENSMUSG00000096013	0
ENSMUSG00000096014	3.25868
ENSMUSG00000096015	
ENSMUSG00000096016	0
ENSMUSG00000096017	0
ENSMUSG00000096018	0
ENSMUSG00000096019	0
ENSMUSG00000096020	0
ENSMUSG00000096021	0
ENSMUSG00000096022	0
ENSMUSG00000096023	0
ENSMUSG00000096024	0
ENSMUSG00000096025	13.437
ENSMUSG00000096026	0
ENSMUSG00000096027	0
ENSMUSG00000096028	0
ENSMUSG00000096029	0
ENSMUSG00000096030	0
ENSMUSG00000096031	0
ENSMUSG00000096032	0
ENSMUSG00000096033	0
ENSMUSG00000096034	0
ENSMUSG00000096035	0
ENSMUSG00000096036	0
ENSMUSG00000096037	
ENSMUSG00000096038	0
ENSMUSG00000096039	0
ENSMUSG00000096040	0
ENSMUSG00000096041	0
ENSMUSG00000096042	0
ENSMUSG00000096043	0
ENSMUSG00000096044	0
ENSMUSG00000096045	0
ENSMUSG00000096046	0
ENSMUSG00000096047	0
ENSMUSG00000096048	0
ENSMUSG00000096049	0
ENSMUSG00000096050	0
ENSMUSG00000096051	0
ENSMUSG00000096052	0.133411
ENSMUSG00000096053	0
ENSMUSG00000096054	24.4172
ENSMUSG00000096055	0
ENSMUSG00000096056	0.595932
ENSMUSG00000096057	0
ENSMUSG00000096058	0
ENSMUSG00000096059	0
ENSMUSG00000096060	0
ENSMUSG00000096061	0
ENSMUSG00000096062	0
ENSMUSG00000096063	0
ENSMUSG00000096065	0
ENSMUSG00000096066	0
ENSMUSG00000096067	0
ENSMUSG00000096068	0
ENSMUSG00000096069	0
ENSMUSG00000096070	0
ENSMUSG00000096071	0
ENSMUSG00000096072	0
ENSMUSG00000096073	0
ENSMUSG00000096074	0
ENSMUSG00000096075	0
ENSMUSG00000096076	0
ENSMUSG00000096077	0
ENSMUSG00000096078	0
ENSMUSG00000096079	0
ENSMUSG00000096080	0
ENSMUSG00000096081	0
ENSMUSG00000096082	0
ENSMUSG00000096083	0
ENSMUSG00000096084	0
ENSMUSG00000096085	0
ENSMUSG00000096086	0
ENSMUSG00000096087	0
ENSMUSG00000096088	0
ENSMUSG00000096089	0
ENSMUSG00000096090	0
ENSMUSG00000096091	0
ENSMUSG00000096092	
ENSMUSG00000096094	0
ENSMUSG00000096095	0
ENSMUSG00000096096	0
ENSMUSG00000096097	0
ENSMUSG00000096098	0
ENSMUSG00000096099	0
ENSMUSG00000096100	0
ENSMUSG00000096101	0
ENSMUSG00000096102	0
ENSMUSG00000096103	0
ENSMUSG00000096104	0
ENSMUSG00000096105	0
ENSMUSG00000096106	0
ENSMUSG00000096107	1.37341
ENSMUSG00000096108	0
ENSMUSG00000096109	0
ENSMUSG00000096110	0
ENSMUSG00000096111	0.199515
ENSMUSG00000096112	0.52729
ENSMUSG00000096113	0
ENSMUSG00000096114	0
ENSMUSG00000096115	7.64336E-10
ENSMUSG00000096116	0
ENSMUSG00000096117	0
ENSMUSG00000096118	0
ENSMUSG00000096119	0
ENSMUSG00000096120	0
ENSMUSG00000096121	0
ENSMUSG00000096122	0
ENSMUSG00000096124	0
ENSMUSG00000096125	0
ENSMUSG00000096126	0
ENSMUSG00000096127	0
ENSMUSG00000096128	0
ENSMUSG00000096129	0
ENSMUSG00000096130	0
ENSMUSG00000096131	0
ENSMUSG00000096132	
ENSMUSG00000096133	0
ENSMUSG00000096134	0
ENSMUSG00000096135	0
ENSMUSG00000096136	0
ENSMUSG00000096137	0
ENSMUSG00000096138	0
ENSMUSG00000096139	0
ENSMUSG00000096140	0.150882
ENSMUSG00000096141	0.108277
ENSMUSG00000096142	0
ENSMUSG00000096144	0
ENSMUSG00000096145	10.5161
ENSMUSG00000096146	17.3884
ENSMUSG00000096147	0
ENSMUSG00000096148	0
ENSMUSG00000096149	0
ENSMUSG00000096150	0
ENSMUSG00000096151	0
ENSMUSG00000096152	0
ENSMUSG00000096153	0
ENSMUSG00000096154	0
ENSMUSG00000096155	0
ENSMUSG00000096156	0.0618608
ENSMUSG00000096157	0
ENSMUSG00000096158	0
ENSMUSG00000096159	0
ENSMUSG00000096160	0.39406
ENSMUSG00000096161	0
ENSMUSG00000096162	0
ENSMUSG00000096163	0
ENSMUSG00000096164	0
ENSMUSG00000096165	0
ENSMUSG00000096166	0
ENSMUSG00000096167	0
ENSMUSG00000096168	0
ENSMUSG00000096169	0.0608969
ENSMUSG00000096170	
ENSMUSG00000096171	0
ENSMUSG00000096172	0
ENSMUSG00000096173	0
ENSMUSG00000096174	0
ENSMUSG00000096175	0
ENSMUSG00000096176	0
ENSMUSG00000096177	0
ENSMUSG00000096178	0
ENSMUSG00000096179	0
ENSMUSG00000096180	0
ENSMUSG00000096181	0
ENSMUSG00000096182	0
ENSMUSG00000096183	0
ENSMUSG00000096184	0
ENSMUSG00000096185	0
ENSMUSG00000096186	0
ENSMUSG00000096187	0
ENSMUSG00000096188	19.5175
ENSMUSG00000096189	0
ENSMUSG00000096190	0
ENSMUSG00000096191	0
ENSMUSG00000096192	0
ENSMUSG00000096193	0
ENSMUSG00000096194	0
ENSMUSG00000096195	0
ENSMUSG00000096196	0
ENSMUSG00000096197	0
ENSMUSG00000096198	0
ENSMUSG00000096199	2.30126
ENSMUSG00000096200	0
ENSMUSG00000096201	0
ENSMUSG00000096202	0
ENSMUSG00000096203	0
ENSMUSG00000096204	0
ENSMUSG00000096205	0
ENSMUSG00000096206	0
ENSMUSG00000096207	0
ENSMUSG00000096208	0
ENSMUSG00000096209	0
ENSMUSG00000096210	43.6339
ENSMUSG00000096211	0
ENSMUSG00000096212	0
ENSMUSG00000096213	0
ENSMUSG00000096214	0
ENSMUSG00000096215	0
ENSMUSG00000096216	0
ENSMUSG00000096217	0
ENSMUSG00000096218	0.0390356
ENSMUSG00000096219	0
ENSMUSG00000096220	0
ENSMUSG00000096221	4.63153
ENSMUSG00000096222	0
ENSMUSG00000096223	0
ENSMUSG00000096225	0
ENSMUSG00000096226	0
ENSMUSG00000096227	0
ENSMUSG00000096228	0
ENSMUSG00000096229	0
ENSMUSG00000096230	0
ENSMUSG00000096231	0
ENSMUSG00000096232	37.8309
ENSMUSG00000096233	0.170355
ENSMUSG00000096234	0
ENSMUSG00000096235	0
ENSMUSG00000096236	0
ENSMUSG00000096237	0.104875
ENSMUSG00000096238	0
ENSMUSG00000096239	0
ENSMUSG00000096240	0
ENSMUSG00000096241	0
ENSMUSG00000096243	0.471195
ENSMUSG00000096244	0
ENSMUSG00000096245	0
ENSMUSG00000096246	0
ENSMUSG00000096247	0
ENSMUSG00000096248	0
ENSMUSG00000096249	0
ENSMUSG00000096250	0
ENSMUSG00000096251	0
ENSMUSG00000096252	1.65407
ENSMUSG00000096253	0
ENSMUSG00000096254	0
ENSMUSG00000096255	0
ENSMUSG00000096256	0.0388529
ENSMUSG00000096257	1.45393
ENSMUSG00000096258	0
ENSMUSG00000096259	0
ENSMUSG00000096260	1.01433
ENSMUSG00000096261	0
ENSMUSG00000096262	13.3362
ENSMUSG00000096263	0
ENSMUSG00000096264	0
ENSMUSG00000096265	0.189283
ENSMUSG00000096266	0
ENSMUSG00000096267	0
ENSMUSG00000096268	0
ENSMUSG00000096269	0
ENSMUSG00000096270	0
ENSMUSG00000096271	5.13423
ENSMUSG00000096272	0
ENSMUSG00000096273	0
ENSMUSG00000096274	0
ENSMUSG00000096275	0
ENSMUSG00000096276	0
ENSMUSG00000096277	0
ENSMUSG00000096278	0
ENSMUSG00000096279	0
ENSMUSG00000096280	0
ENSMUSG00000096281	0
ENSMUSG00000096282	0
ENSMUSG00000096283	0
ENSMUSG00000096284	0
ENSMUSG00000096285	0
ENSMUSG00000096286	0
ENSMUSG00000096287	0
ENSMUSG00000096288	0
ENSMUSG00000096289	0
ENSMUSG00000096290	0
ENSMUSG00000096291	0
ENSMUSG00000096292	0
ENSMUSG00000096293	0
ENSMUSG00000096294	0
ENSMUSG00000096295	0
ENSMUSG00000096296	0
ENSMUSG00000096297	0
ENSMUSG00000096298	0
ENSMUSG00000096299	0.228311
ENSMUSG00000096300	
ENSMUSG00000096301	0
ENSMUSG00000096302	0
ENSMUSG00000096303	0
ENSMUSG00000096304	0
ENSMUSG00000096305	0
ENSMUSG00000096306	0
ENSMUSG00000096307	
ENSMUSG00000096308	0
ENSMUSG00000096309	0
ENSMUSG00000096310	0
ENSMUSG00000096311	0
ENSMUSG00000096312	0
ENSMUSG00000096313	0
ENSMUSG00000096314	0
ENSMUSG00000096315	0
ENSMUSG00000096316	0
ENSMUSG00000096318	0
ENSMUSG00000096319	0
ENSMUSG00000096320	0
ENSMUSG00000096322	0
ENSMUSG00000096323	0
ENSMUSG00000096324	0
ENSMUSG00000096326	0
ENSMUSG00000096327	0
ENSMUSG00000096328	0
ENSMUSG00000096329	0
ENSMUSG00000096330	0.089169
ENSMUSG00000096331	0
ENSMUSG00000096332	0
ENSMUSG00000096333	0
ENSMUSG00000096334	0
ENSMUSG00000096335	
ENSMUSG00000096336	0
ENSMUSG00000096337	0
ENSMUSG00000096338	0
ENSMUSG00000096339	0
ENSMUSG00000096340	0
ENSMUSG00000096341	0
ENSMUSG00000096342	0
ENSMUSG00000096343	
ENSMUSG00000096344	0
ENSMUSG00000096345	0
ENSMUSG00000096346	0
ENSMUSG00000096347	0
ENSMUSG00000096348	0
ENSMUSG00000096349	0
ENSMUSG00000096350	0
ENSMUSG00000096351	4.54324
ENSMUSG00000096352	0
ENSMUSG00000096353	0
ENSMUSG00000096354	0
ENSMUSG00000096355	0
ENSMUSG00000096356	0
ENSMUSG00000096357	0
ENSMUSG00000096358	
ENSMUSG00000096359	0
ENSMUSG00000096360	0
ENSMUSG00000096361	8.96393
ENSMUSG00000096362	0.16527
ENSMUSG00000096363	0
ENSMUSG00000096364	0.192019
ENSMUSG00000096365	0
ENSMUSG00000096366	0
ENSMUSG00000096367	
ENSMUSG00000096368	0
ENSMUSG00000096369	0
ENSMUSG00000096370	14.5541
ENSMUSG00000096371	0
ENSMUSG00000096372	0
ENSMUSG00000096373	0
ENSMUSG00000096374	0
ENSMUSG00000096375	0.445896
ENSMUSG00000096376	0
ENSMUSG00000096377	0
ENSMUSG00000096379	0
ENSMUSG00000096380	0
ENSMUSG00000096381	0
ENSMUSG00000096383	0
ENSMUSG00000096384	0
ENSMUSG00000096385	0
ENSMUSG00000096386	0
ENSMUSG00000096387	0
ENSMUSG00000096388	0
ENSMUSG00000096390	0
ENSMUSG00000096391	0
ENSMUSG00000096392	0
ENSMUSG00000096393	0
ENSMUSG00000096394	0
ENSMUSG00000096395	0
ENSMUSG00000096396	0
ENSMUSG00000096397	0
ENSMUSG00000096398	0
ENSMUSG00000096399	0
ENSMUSG00000096400	0
ENSMUSG00000096401	5.63781
ENSMUSG00000096402	0
ENSMUSG00000096403	11.1146
ENSMUSG00000096404	0
ENSMUSG00000096405	0
ENSMUSG00000096406	
ENSMUSG00000096407	0
ENSMUSG00000096408	0
ENSMUSG00000096409	0
ENSMUSG00000096410	0
ENSMUSG00000096411	0
ENSMUSG00000096412	0
ENSMUSG00000096413	0
ENSMUSG00000096414	0
ENSMUSG00000096415	0
ENSMUSG00000096416	0
ENSMUSG00000096417	0
ENSMUSG00000096418	0
ENSMUSG00000096419	0
ENSMUSG00000096420	0
ENSMUSG00000096421	0
ENSMUSG00000096422	0
ENSMUSG00000096423	0
ENSMUSG00000096424	0
ENSMUSG00000096425	0.52729
ENSMUSG00000096426	0
ENSMUSG00000096427	0
ENSMUSG00000096429	0
ENSMUSG00000096430	0
ENSMUSG00000096431	0
ENSMUSG00000096432	0
ENSMUSG00000096433	1.98771
ENSMUSG00000096434	0
ENSMUSG00000096435	0
ENSMUSG00000096436	0
ENSMUSG00000096437	0
ENSMUSG00000096438	0
ENSMUSG00000096439	0
ENSMUSG00000096440	0
ENSMUSG00000096441	0
ENSMUSG00000096442	0
ENSMUSG00000096443	0
ENSMUSG00000096444	0
ENSMUSG00000096445	0
ENSMUSG00000096446	0
ENSMUSG00000096447	0
ENSMUSG00000096448	0
ENSMUSG00000096449	0.772541
ENSMUSG00000096450	0
ENSMUSG00000096451	0
ENSMUSG00000096452	0
ENSMUSG00000096453	0
ENSMUSG00000096454	0
ENSMUSG00000096455	0
ENSMUSG00000096456	0
ENSMUSG00000096457	0
ENSMUSG00000096458	14.7211
ENSMUSG00000096459	0
ENSMUSG00000096460	0
ENSMUSG00000096461	0
ENSMUSG00000096462	0
ENSMUSG00000096463	1.06515
ENSMUSG00000096464	0
ENSMUSG00000096465	0
ENSMUSG00000096466	0
ENSMUSG00000096467	0
ENSMUSG00000096468	0
ENSMUSG00000096469	0
ENSMUSG00000096470	0
ENSMUSG00000096471	0
ENSMUSG00000096472	29.7431
ENSMUSG00000096473	0
ENSMUSG00000096474	0
ENSMUSG00000096475	0
ENSMUSG00000096476	0
ENSMUSG00000096477	0
ENSMUSG00000096478	0
ENSMUSG00000096479	0
ENSMUSG00000096480	0
ENSMUSG00000096481	0
ENSMUSG00000096482	0
ENSMUSG00000096483	0
ENSMUSG00000096484	0
ENSMUSG00000096485	0
ENSMUSG00000096486	0
ENSMUSG00000096487	0
ENSMUSG00000096488	0.0687413
ENSMUSG00000096489	0
ENSMUSG00000096490	0
ENSMUSG00000096491	0
ENSMUSG00000096492	0
ENSMUSG00000096493	5.61416
ENSMUSG00000096496	0
ENSMUSG00000096497	0
ENSMUSG00000096498	0
ENSMUSG00000096499	0
ENSMUSG00000096500	0
ENSMUSG00000096502	0
ENSMUSG00000096503	0
ENSMUSG00000096504	0
ENSMUSG00000096505	0
ENSMUSG00000096506	0
ENSMUSG00000096507	0
ENSMUSG00000096508	0
ENSMUSG00000096509	0
ENSMUSG00000096510	0
ENSMUSG00000096511	0
ENSMUSG00000096512	0
ENSMUSG00000096513	0
ENSMUSG00000096514	0
ENSMUSG00000096515	0
ENSMUSG00000096516	0
ENSMUSG00000096517	0
ENSMUSG00000096518	0
ENSMUSG00000096519	0
ENSMUSG00000096520	0
ENSMUSG00000096521	0
ENSMUSG00000096522	0
ENSMUSG00000096523	0
ENSMUSG00000096524	0
ENSMUSG00000096525	0
ENSMUSG00000096527	0
ENSMUSG00000096528	0.123676
ENSMUSG00000096529	0
ENSMUSG00000096530	0
ENSMUSG00000096531	0
ENSMUSG00000096532	0
ENSMUSG00000096533	0
ENSMUSG00000096534	0
ENSMUSG00000096535	0
ENSMUSG00000096536	0
ENSMUSG00000096537	0
ENSMUSG00000096538	0
ENSMUSG00000096539	0
ENSMUSG00000096540	0
ENSMUSG00000096541	0
ENSMUSG00000096542	0
ENSMUSG00000096543	0
ENSMUSG00000096544	0.815196
ENSMUSG00000096545	0
ENSMUSG00000096546	0
ENSMUSG00000096547	0
ENSMUSG00000096548	0
ENSMUSG00000096549	1.7451
ENSMUSG00000096550	0
ENSMUSG00000096551	0
ENSMUSG00000096552	0
ENSMUSG00000096553	0
ENSMUSG00000096554	0
ENSMUSG00000096555	0
ENSMUSG00000096556	0
ENSMUSG00000096557	0
ENSMUSG00000096558	0
ENSMUSG00000096559	0
ENSMUSG00000096560	0
ENSMUSG00000096561	0
ENSMUSG00000096563	0
ENSMUSG00000096564	0
ENSMUSG00000096565	0
ENSMUSG00000096566	0
ENSMUSG00000096567	0
ENSMUSG00000096568	0
ENSMUSG00000096569	0
ENSMUSG00000096571	0
ENSMUSG00000096572	0
ENSMUSG00000096573	0
ENSMUSG00000096574	0
ENSMUSG00000096575	0
ENSMUSG00000096576	0
ENSMUSG00000096577	0
ENSMUSG00000096578	0
ENSMUSG00000096579	0
ENSMUSG00000096580	0
ENSMUSG00000096581	0
ENSMUSG00000096582	0
ENSMUSG00000096583	0
ENSMUSG00000096584	0
ENSMUSG00000096585	0
ENSMUSG00000096586	0
ENSMUSG00000096587	0
ENSMUSG00000096589	0
ENSMUSG00000096591	0
ENSMUSG00000096592	0
ENSMUSG00000096593	0
ENSMUSG00000096594	0
ENSMUSG00000096595	0
ENSMUSG00000096596	0
ENSMUSG00000096597	0
ENSMUSG00000096598	0
ENSMUSG00000096599	
ENSMUSG00000096600	0
ENSMUSG00000096601	0
ENSMUSG00000096602	0
ENSMUSG00000096603	1.19067
ENSMUSG00000096604	0
ENSMUSG00000096605	0
ENSMUSG00000096606	0.875054
ENSMUSG00000096607	0
ENSMUSG00000096608	0
ENSMUSG00000096609	0.135313
ENSMUSG00000096610	0
ENSMUSG00000096611	0
ENSMUSG00000096612	0
ENSMUSG00000096613	
ENSMUSG00000096614	0
ENSMUSG00000096615	0
ENSMUSG00000096617	1.35883
ENSMUSG00000096618	0
ENSMUSG00000096619	0
ENSMUSG00000096620	0
ENSMUSG00000096621	0
ENSMUSG00000096622	0
ENSMUSG00000096623	0
ENSMUSG00000096624	0
ENSMUSG00000096625	0
ENSMUSG00000096626	0
ENSMUSG00000096627	0
ENSMUSG00000096628	0
ENSMUSG00000096629	0.355286
ENSMUSG00000096630	0
ENSMUSG00000096631	0
ENSMUSG00000096632	0
ENSMUSG00000096633	0
ENSMUSG00000096634	0
ENSMUSG00000096635	0
ENSMUSG00000096636	0
ENSMUSG00000096638	0
ENSMUSG00000096639	0
ENSMUSG00000096640	0
ENSMUSG00000096641	0
ENSMUSG00000096642	0
ENSMUSG00000096643	0
ENSMUSG00000096644	0
ENSMUSG00000096645	0
ENSMUSG00000096646	0
ENSMUSG00000096647	1.972
ENSMUSG00000096648	0
ENSMUSG00000096649	0
ENSMUSG00000096650	0
ENSMUSG00000096651	0
ENSMUSG00000096652	0
ENSMUSG00000096653	0
ENSMUSG00000096654	0
ENSMUSG00000096655	0.0239937
ENSMUSG00000096656	0
ENSMUSG00000096657	0
ENSMUSG00000096658	0
ENSMUSG00000096659	0
ENSMUSG00000096660	0
ENSMUSG00000096661	0
ENSMUSG00000096662	1.53793
ENSMUSG00000096663	0
ENSMUSG00000096664	0
ENSMUSG00000096666	0
ENSMUSG00000096667	0
ENSMUSG00000096668	0
ENSMUSG00000096669	0
ENSMUSG00000096670	0
ENSMUSG00000096671	0
ENSMUSG00000096672	0
ENSMUSG00000096673	0
ENSMUSG00000096674	0
ENSMUSG00000096675	0
ENSMUSG00000096676	0
ENSMUSG00000096677	0
ENSMUSG00000096678	0.168626
ENSMUSG00000096679	0
ENSMUSG00000096680	0
ENSMUSG00000096681	0
ENSMUSG00000096682	0
ENSMUSG00000096683	0
ENSMUSG00000096684	0
ENSMUSG00000096685	0
ENSMUSG00000096686	0
ENSMUSG00000096687	2.05751
ENSMUSG00000096688	0
ENSMUSG00000096689	0
ENSMUSG00000096690	0
ENSMUSG00000096691	0
ENSMUSG00000096692	0
ENSMUSG00000096693	0
ENSMUSG00000096694	0
ENSMUSG00000096695	0
ENSMUSG00000096696	1.71888
ENSMUSG00000096697	0
ENSMUSG00000096698	0
ENSMUSG00000096699	0
ENSMUSG00000096700	0
ENSMUSG00000096701	0.394294
ENSMUSG00000096702	0
ENSMUSG00000096703	0
